"sprigatito,113049522300342801022828679227353905637880506607893410689260180059831062591239"
"floragato,39104860458383091623113504433597966864865002612914050692943040712894733460644"
"meowscarada,24461678396500038192959959671236660272645046223715880337851284923152339854934"
"fuecoco,84940827528067918622854924483388641131107761190197946535924146952441451462966"
"crocalor,42184391788307348918409109472616386781619245462372587125386700548722750427209"
"skeledirge,78679122071130931997076145229775677751579956919065269479226628790863808900766"
"quaxly,93578693089386691175548030046776500494776549529036647901409833518506882886530"
"quaxwell,11978463680130893106307678831108581048528394098946357940161927296592242564253"
"quaquaval,50389400859670772387363847581930249226506588057674486880805390728856022369252"
"lechonk,80538009115526676171906919851219693079641231737284524487650516840611353998621"
"oinkologne,38604786542521343559365955625909399248665696577354218377036091152752474918900"
"tarountula,34529226634029319255623507264978183816781238255278631997543998271640646976391"
"spidops,38109056341812195298806451222477165513849768701808348920437368491491754717719"
"nymble,29595807830827180561366200633338140119130945858545339002478436585287829003766"
"lokix,112715577533208045793429606815083208844351860145498435117495169310508099947206"
"pawmi,77933066305437545211457907858784294223807548754871469757637104396206452843776"
"pawmo,5838860274974077816380049287581859439245382645538905220765261838185381021992"
"pawmot,78741569975868579420412725337599784703129214714931763468180388451364220816965"
"tandemaus,23008404542984492990304596189534011919312054626738289919381376756382967782695"
"maushold,34341723802566713454752290808164975976911605110587061535192144509111066752080"
"fidough,55597725789281796990446873935310039385814532527712812018945222249337816705992"
"dachsbun,1832409005459466960400376571569223645199308637866030675920547507030746083647"
"smoliv,58821595991052925960795679148505561268325147453787646513185474480362509152396"
"dolliv,96779516486738304279079641924645199861909125501606922822314147264856107622805"
"arboliva,62707978498864401192382368859547169043406924783734995419848981153181453670134"
"squawkabilly,53708204809308267661382218585984612116896935383472047554485712643885305102833"
"nacli,66663188136451671325624892328668471309417548429491868751305472847550244409041"
"naclstack,74808733198668661595489365203332828502532095392923731226189228672029416405503"
"garganacl,69113765495891383618887459957158123035183026972164412825369354482971537356591"
"charcadet,70369798801433773111755458102075188009137929127744315357772062089662370572086"
"armarouge,99218170379298389432502028893854422994668572850904214748048011076541847858669"
"ceruledge,43885200480110161845399229149510110865779961830105210520036564789864332459388"
"tadbulb,83931246693496542624478105757430425616295172658931909696218906288745037371852"
"bellibolt,59564933707865390451535438066865412735261385712513799501508779244769985938516"
"wattrel,34830035005230198649489260566212193754395461132661364857194326095197861317063"
"kilowattrel,52958179444277325466556238450676576522617327477689438541900417320404136858612"
"maschiff,79140860043034837947323155787678619447060380321158327840532050748661952052044"
"mabosstiff,66497796066781120737309974431632987391460483181330949081143356963126201574068"
"shroodle,3607472544153825975021697762843329831475876188264943360445898728726656942607"
"grafaiai,104646798076352528603244731539577419182530344901400349440341075189751186077868"
"bramblin,110555420288039573319379246251713740218810098098114360256614676837542343773"
"brambleghast,60214364172155759523270923621875942233647366882086351593041524981048198723071"
"toedscool,11438291407638625262031637240432571586997385476254720804685825772150560039712"
"toedscruel,96731316061956830797435056780093167337879423621186183623357656316914435009365"
"klawf,105601825098789400016259750655725140903220783151854944517095226526172365756492"
"capsakid,109834082632367778085996096719727384718800355268570148710411737457737010539897"
"scovillain,19375473634849322486852048412024899251984150242859478155666173942884609779405"
"rellor,24903831394047381395929407578246650942652007356792406061496386517620359967708"
"rabsca,46917920738607067951224616182445746223871029639574750620726028939497370615048"
"flittle,109024732993406658909406042747748333220266202520816898997334858071936423672146"
"espathra,97952178081460131378590456856699873618397289698708710599254421168106543149903"
"tinkatink,19802741012369735195017481686020327053981046268623225375597345559022158132742"
"tinkatuff,41875178553199112864682980197083254580939706237778668255329164519773924480309"
"tinkaton,76846133979988585994368397864178584946536142293594989353815695175860687819312"
"wiglett,86734133227552117626482590286836086893880827082748903569870859794951836093692"
"wugtrio,107629684674075938979204589136812812824044865179603092668616092249493502922868"
"bombirdier,35290475218957174076887703886362679746800482985148206737989656706091999155605"
"finizen,106012655327294573085379511861207165811530377954098361305484248550913659221896"
"palafin,67250487426392049197297057064096402192267545817174155834404422165234929895292"
