playstationvita,37955170341555705303822783343635911193463433012733068846625402363796117866044
playstation3,7126379291071190922594190019471227270782177606863815432289198367102296211547
playstation2,74981100700525061999447169399371309018070558696982490865238393716321202258853
playstation5,67282870452333605431333952870973570347236302327601415010062623588619111560360
playstation4,20473838323499922472822031991892662213007834822080790659200549386695273488951
playstation4slim,11592828674293329501264201022621734445345327545461889653021044146485244121461
playstation2slim,36022835847866399902934002220292013795790511602903600419960724494125643966921
playstationportable,96254071803097505722403162638989155586034476756754674514168216021409323062383
playstation4pro,44532008089545742671791812430907214630570672838934506584566602855359984038324
playstation3slim,110819445169251306312345151921280069782030708488077610379680266169050196298344
playstationclassic,113937803408982868888339693367966689644330484897785918943943382065504242903498
playstation,88385524837561701169113770212522178662980167635292691099207615483709660010389
psone,44906862851949933866302334619964871378763533021951921046140319843737893502534
