-٠٠,108027721377614932916525757397975071916648976944545066532159527942914914277160
-٠١,72044463668984274513239466237365869254843817056419786621706603012075591490459
-٠٢,40793716793117451943836742722425669974272568441416805374463512497166609815961
-٠٣,77395203951525605389871058383906190457147345020866886135422911748391372453688
-٠٤,104019533130976390261595165938809522621737940455113335426831988947238759987396
-٠٥,82319601907211699182705786363903478518708378763247627557182002467805610209455
-٠٦,15685567244062617856333835101712967580944646098675496163207241409539639548888
-٠٧,47245732891197670410530539429785588072722688317837182646131060746938819438937
-٠٨,36361148560949294211264680438003548138456229313570056543592171530763402556216
-٠٩,53492984850483534449209821062904623135789653492099521402571874800206923850017
-١٠,62486207953981978811048497823786356596786648507674370550458438307264339490175
-١١,691803128580188119060238513032340122519121745544207573499788088670246892895
-١٢,109642578762490085873162870262770178156856695202321945823985277563522386570371
-١٣,6999956135388987455872241674789578566541824894763726904411034277072327792009
-١٤,80824931052181183928653730120877149020591793328169268751192333952157181957265
-١٥,55676864776747001240490179270628274115322736441984346836590600582818739758287
-١٦,3869137139769551618340722572344198664392563896290684396297532564312259687910
-١٧,87980677339860620020497173141573865536708421302336904547313990001840833423008
-١٨,50503725250863504517420059886515236920777563629011219990324260622029991296175
-١٩,90034535267063437411293604074617782028492431778880125881780756592945341868396
-٢٠,41083185548316229237137599430588040596821275765082847056456489271370037342124
-٢١,74026734127407062138306707352321107866565638748766658993794704072462979672088
-٢٢,13520766397259267497194333311164839132633345952296083069593420289988881972475
-٢٣,43716237045748705406129618945582067511290253304600411409647256588159376708229
-٢٤,76369735772651086978185052173697440240298239687243742235746315910109311102589
-٢٥,83749875916840330020622904156309102096212127909647639357051238084369380830791
-٢٦,47347727115810463592931338705364362481359296369497860046312934365190870977717
-٢٧,112397218122871100911664686163026507735666352626451522774094395924720817818691
-٢٨,112844487333264242426756150591441745650946684131122676347487059002676726793143
-٢٩,53915878028231685611486884069456296492019921723924545059631061672729988890701
-٣٠,39945522574872180611613596627535188797831351408990565844005457187719412455619
-٣١,29177276055175995088584822055436659664519275444225420374721516761201055386892
-٣٢,8168641705280874461154676238113275562344236454982462983163711745125883661636
