௦௦௦,96300873965089374672321788044621088712266140161059176240610435031056389595193
௦௦௧,2764625590878742171829884593781617951694043523590011225652797680668034832534
௦௦௨,19927390821108759087853641860742354996623979294432861187422037792134402310068
௦௦௩,77116611549783896675667195906236032020418244826628536063017338183643782199773
௦௦௪,57119823338666273032152160011063827548085310290432516147449738038242355316856
௦௦௫,95251532381726857405991800417675196917307188406692682090500541743620641941983
௦௦௬,25275842923566465353398359494468412032930108710847628973449559298007311916005
௦௦௭,75835890119787738762592333950337585091578871402858196629022286364738716280278
௦௦௮,52221558337056201969508447630699986230606510117738283814576518921816403752315
௦௦௯,27603508494857521940408183822515983768709492012928111035491943645583171111799
௦௧௦,14705186740908754068997487639613977013006781564481106296013581796478106675962
௦௧௧,96005044801671773770319169967361193108320269309423685334667687757241846883829
௦௧௨,18978191574125975126958353209784701778669621635930992601698849635668469893092
௦௧௩,69220208570647505851370242844788035425929937502623105252965007257407076774596
௦௧௪,25557982681709104853083885273622937895218988173219928311714811757499454278264
௦௧௫,98725155936576704223785092154412923569195532425041328270768784649586464662854
௦௧௬,38746315565378190065960800320506181558202728523237342207436439368682178095224
௦௧௭,3707753151745835687306144601371689762589399149682023515519129932605900220956
௦௧௮,58500141242930730709316742367052716274564365398169836052031820796675654811076
௦௧௯,48690013197555845661297124022809931149141135530723313187871144220242065126317
௦௨௦,89802722283862734604856604466271470637807419156981592596039002994948002470210
௦௨௧,19924956055942317748513398615075420213039852233715191302593759013051486092839
௦௨௨,39665989035636304560120447408510668979462935258128020706163547934163705426443
௦௨௩,81013296770435354396295517210807379939753522611702385524100051654883942534675
௦௨௪,52753228845969652996032785798849746169848553774852553004009447472209370396455
௦௨௫,49452804190640534275392179785780277364249173926182793534660384780189474263338
௦௨௬,58585659256620218646574772666460492718864866612938697952407389956984995782764
௦௨௭,89387522165710060901975886642800488571977248153579669073444334989430827604829
௦௨௮,74592732068713950731476327637829018020013686380927002765366921202939565752733
௦௨௯,54194598300579539376867080210512241390952324032586369307759258218692448237703
௦௩௦,47002029646359417915424787130443073650812518014832334323979969671803139596703
௦௩௧,83171457677149934220427134731966793123816021502485361462943350553591788647234
௦௩௨,101187154574130709790194226877205585342261059739147685155147828318098664034954
௦௩௩,90128939827227709896615852886016621640969703732241876818467486312519016643159
௦௩௪,102764219163865638095171505717641931049386518101782940657918073401009931496119
௦௩௫,111165556154743029110523759523905715724420193919312313000462605200130642829564
௦௩௬,64585802451082528141720536068236975680685302716351134565592847185898910346254
௦௩௭,9565445253033131334780751968234680238326802629664831783665603402190075233500
௦௩௮,84942881450298796328346063690906829334246660530960588489141182115336577985751
௦௩௯,75768102155666446934377809792254055218128030003042362349175798257727067149382
௦௪௦,39448708761304455626363207429772997527917174177203661452987862710831181880084
௦௪௧,9995178533918460303917574366824164100584981942505843188680885004497979595891
௦௪௨,107792265657210228356116655678456300378579443173636695040017766484612118271481
௦௪௩,90580984421655713571157314981673278259923092593023610711963523752479143188110
௦௪௪,103090086001784265694146054378459982920727105573030408764946949890667646274673
௦௪௫,115562115545408784555233090881192112608459711268708019698977935485582543740032
௦௪௬,95565200624101338921417651730789752318905320373181755562108919615479036472812
௦௪௭,44915863669477380050860292687255247148087395036963052838646790460686695623510
