-000,79861298174026633609936020086065503447640797995525440438585355913759378802692
-001,102428585072870435993767734206017147907360955621832964400363501786271356087382
-002,7128927135538956447755777175484998912611484541604461999032393333930603927432
-003,102826434936351957119665278677261474825865524153459578642343404995364555251603
-004,1695004590385523773750951602608130735709522118845663170600203670122658697790
-005,4343214803146920301538246842288618584499274650541698350430148487926022218999
-006,30810768711416132213952637580276694992713542889881175708479991495738403670472
-007,15068812727998107596881525925489239470823854958807488126037317660998438724559
-008,24570876805197895504192346365098762210015773874545065634038745342426178448413
-009,30639014315686253920248969695867594349447079332860536411355724364078922018475
-010,62532363755923356336947501014477814931152823727173805664056029036140718891609
-011,33074004425753723663290850264788428565440612289572531965764326976179198105915
-012,93410568029427849945100017592143343960913416881951698334429570701813707969418
-013,45746469873166776167050221179040409783606169530481601926630344486791887591188
-014,12286862318248739228119904134022242796306361012044092162515843572913122928583
-015,95395437226600396747151231089866519404305649425954333167957786512451736422754
-016,76426459604852590959487221844816482385974463915931198302080242429485015016696
-017,7177603836814005245182388107081830828337774533470642159188239935943988393317
-018,99215013314101990593554838236115335190580834815161150306174414561761876660646
-019,96605461825252381517079117788869969031255518226906631393301326357056492400500
-020,59939686142294692284139234665828958901821910440208898520431443766663347442257
-021,99831708530913341566570049674845376723261511404200269766915691953403851447139
-022,47307899190814375319231594541261878777938284185791247549797340626476208150211
-023,63664313054432540799061978436392591434929963370961132616250938813718120882100
-024,16539684439361831240331238880437313665567168657182907294039334275413470905401
-025,100699619026203105716390658431345601372522928722335244663372709171201331210189
-026,5902759396935266753516013098172969193688181435813851164434035928356808619183
-027,46739633871948069386117929023017396281546125950316044406925458815617427497565
-028,44596290562559299202682226269107377858331177653594971600344425555295711558853
-029,51753250893240255596269602459303985861677731850388271545325956802643028537323
-030,32310642764592942478729475309361821448253724118635544719786857040391829800519
-031,113478905669529939868076666380032283695060807063786184944016065516148178602553
-032,60944901241386560716699648954438993519695224521952670427651204886361341974261
-033,56849509955757585342442427234853474789672324383785862346484060005548442282157
-034,109202464721334899848520529626480841409290558778387788853173230777457912512066
-035,30389029991760435222289843505602856882453667612993017498484793804480817504444
-036,90199815862111871723046879399296541642017634010927847124225627813871886596179
-037,10456807822667590066871442296151328836751218793824920117700745496682049194713
-038,28893806969877915293101425804485281550539415179604568397878782886991202587119
-039,91991683205736050680657817077641170730116206370090875340970648177827066011884
-040,39862744680210994817685268282855205751765342448318537409346044412611061148985
-041,5370960471045243198669045634393977903637118112570150359825256500785275798157
-042,2433574820427963737095220870156389708881036118142478448374196425176333349519
-043,92780685787706060294388558583896791599471239141021201964027224554932093210146
-044,80519633212974430769018138469948180365948960509999288434156415060459840081629
-045,107781155535656715727466592067455922377544831350602945015746960847087813011572
-046,104476269374348684296335862090713066137008781042312850666045029228897944364203
-047,39101974055727253061366903634640213673674017870549864916995598705726645556023
-048,922797804436047565844143061436702674174258552297384300229502903281635274708
-049,50633785916354650268646345341113441223055383588184893533803558220257251557992
-050,81293949380744846236328495360233672717050043505004204927288990188535903259821
-051,56275772837256990164028673220305772688414742033388834365571131962005664855016
-052,25989259528796054207285496899159358024344532093608286890542372486570691648370
-053,3870254779353266946155431237180223715830573431339956970125382178845100325832
-054,98340084855540237832017651304712362892035642491424769365347261398461105035551
-055,55546859259742484086335228890049058771833380662208300412330113235949925091168
-056,48100756398968146625161505520769820735625040520133289251421763613755919218960
-057,50003984960389038182769418103440362964189494332271700547372162868334150061860
-058,8571052256279231556653645852311648628244906749586095445835442258417218657614
-059,80983911736206480410497609479520037299142404351866896363705122706460458409093
-060,10095732825474412818413165792239940661004450174499592548885919794186867791823
-061,80739869156436961971730793533992414002169726263163195305531478423758478730291
-062,111788657552046497831524382786439470705295380167918031404485400414158395131774
-063,76144330049835082758386753442318286355378872981419959425263506954378991681861
-064,27827304583954496547012855037647594744367020589762823316511750251242403118537
-065,14029370739579454741211993723234564428945989459754418119560793850023055732803
-066,2266431472275446937754459725994670842838319883602999857257220115131201225679
-067,14260912568472747667912957623059452833028272002143476232803034320547593511103
-068,105189846688135390498975961773542983464420762259776362150638954071855053700223
-069,84110352574545626144600723236935644667073592970523755548526358267590050070146
-070,43940943419999584459212129274331540975440140712006857274707937318823140322631
-071,13348953272295859571929653959390754517474671332595819641921386284054371971889
-072,87436318626824710195184518776502683293489931804766544298108696923282234215512
-073,411042758931815884476311243482839010948330343185920157048700010909435247125
-074,54386458857751935185136100509328940256120871278622583546529864483143623787537
-075,62204016999680775154336133906672232119782260454195224834602201143910839510786
-076,94716765695543741462759111515253600919281648611808064129988264062380578148561
-077,15157696987013194722494606948608702625111954597732014687421793101136753440527
-078,81471874936133897197989854531401877157658447700711888145880627793212572317603
-079,50101959259955351914599406622419715280573900129834771162717213445884795691636
-080,22326254638584098320216829067680071408786443390587475265155534478037275871051
-081,48458915247826054605779189853651072786114425609664818073230955206614796832620
-082,83786618156537345683881764497791797693400404131764627414011644865864074504788
-083,19636602241294228771516139481016027175801527007193380029191989866586191988546
-084,45046062731380524216313999617869751599562928717403019143850200780862960152871
