-0000,53418998527032477777617636384139354035501021068121019600891763387804478409186
-0001,23524889521897729080052442125326619046462514247093234286366546637445618508422
-0002,65716260063734178398669690012918026800149138148125782540018300857210478976546
-0003,35224902755801794346560310582300411895529362297233833403152833458200172507302
-0004,84162139061320204434848217606904430652859739109660208446807360590987371812080
-0005,105938466289314396370312695218827807831460674974443770706615389225172469060515
-0006,53154422595291275497746670351597803975004257077934592376945568710871152833426
-0007,6621518003507179559103057720411723687288815439718261324878913040601541073934
-0008,76319688213856140572217509426921054883590087279035846635980469288223925172080
-0009,51563110298161651041299779877022082451073160278304527473519515471898450255920
-0010,91790259934792648021976639691748516679965136023869726110511134342548829296320
-0011,102004199537519151985271824536295781717603449029765322107611031183615111434342
-0012,75186802076667947744395944463159157004132492690004495533779417538715160905340
-0013,40549179582179896822150864382638091736007444411480587782417711083912555451126
-0014,48258473521134239066688164031302240946883410036068441032436416969987127396260
-0015,10077084966731294457967657195639440002866839230280496191674927915149286813318
-0016,26876244111040257288668053952223121658100215420867849584925106066617606823413
-0017,55833362423466734104484348521517455122712135896077307464870498590022733257677
-0018,74556229906683958527452327511891114851364043027373392878509697478025724950282
-0019,66982341263271913895898077939659001769184507100514646859548704140867682260453
-0020,114571325058098499717621304088513943095522222695236330131177943335581468994812
-0021,28781371382563594401057422406396487381869887109918627309600123903576131233279
-0022,25857143202022511866110390020421118837378801670476262376671006265671243421357
-0023,39622730064066630214971413036212911473623531901607608407223320148643179681572
-0024,49749439258131394138363199848295334270018847861452431568868825062240221860397
-0025,105168328346982882483576379423312776626538374092487828399868969928781578501775
-0026,79313423082150115569320675945305524865855720121853950471923762421070269870188
-0027,1273918110704304470589362345402176726107715625987719447691739344064418944804
-0028,92438333657892193983725272516234638614296270863195802941777878977783416958024
-0029,21501599116354962775643590689558228775858858595022837318621577446863927044404
-0030,56197798945338104387842472424574826366158397751570044431187947366679013362887
-0031,80081022399986036701163733043503336005066846695200548913311631168542399565884
-0032,1871826627676798236316014959912262468664966816806309722885977928833207719144
-0033,7422308467601137662231041524472480937792072378275347512772305301073253434209
-0034,24652522765642182922626698474376414303629345503194605349822606657505840589380
-0035,106696199429433586696916809604506852338772254868933866745707817914764244008575
-0036,90243362659261254815392297757508850782284710398035714825984253924572410694466
-0037,84067988618116132276133068213254905589274516558477179571968076864443290487803
-0038,13080807738561615087423194866585814194895062463011431396875388234635741086297
-0039,47438657914679385629727074229046066880838826083121708697647143098259886906103
-0040,20837669056959763295577485888920770993309241158482345067433267071306787263617
-0041,33681048633201868275994480939061700285754892781920349527556261923279294401894
-0042,20884171669959341438443805162997861251250034756524529567606250444868787815824
-0043,94815057713639007488529998997630483434757951661631379368299715991399562866366
-0044,16409554015727775062138121681123808942813551643280757398920467432047436014197
-0045,101868643843707074447599394489155492304316587695096043845621913175002234215249
-0046,105767168205151403341465865888375146142715268978718707513643494614490937350905
-0047,65527389199949095169943592767786757858068977776171310131167945686356419375127
-0048,78949848552198482000163616358995303595058891329450166042322543606675298892635
-0049,92151123463668748652544209872523576318503980903172204408853494671661591566261
-0050,2344453562995592792478658461717584461259666445219507750556721695462934344795
-0051,61829264021869967709145467474118615069113145243807908318995383751293428387771
-0052,72765916787222130642220569379140948073986223106658674532148566690257720078238
-0053,83053720523616497175956240417716997011039947638552770290481084602635623516293
-0054,7557598978573927370532301430764232924826240718289097588281997720080718850758
-0055,109704200007810425085590802749522545708478947116588532864974990320875022372593
-0056,44324614955108327223546420784744085706732893738856995743000290302743974248965
-0057,61200927459839060770913485100925584470590258568532627524103639356154378651801
-0058,106101439270327647407708176584538662636108284508204267012575421382290922154650
-0059,58125077037813321402591075136239619374685865378391606264656709701020050401977
-0060,95044399820845612575315395202459026615730913879121978883889225022307014601033
-0061,53954852653177589659338668919818077474299927037332482065528358095818972191448
-0062,80061735119301104928774425696772212633513809715981424950846226620313706957038
-0063,61605790139963482721275173857649748079570096540677040487769233389757794267103
-0064,95042058329163330491436981784905194451775533899055636216310036259463596095174
-0065,103808572393036885974311751436279891330204918136280230515046650599144756923557
-0066,46406763729652071602403485718916845310807463136546558954241235634455167912313
-0067,8558581585064688961695366247271050352212369658788628815356264867118877308894
-0068,115330343643096466265365604718045166470399060195595821558965135235867124150265
-0069,72254510756815406103088103256077476399427414176426589923977965686112204863486
-0070,12891208981082713937674110870675457753337716853527966937839886743727183559790
-0071,83503190211868460957362369892819889198735629071206799163422457174013261699696
-0072,21705249582214063631234958107150702597398355408597865424741320160151595517355
-0073,115321162881124314899829458559801610756519520830858117107270015112894768446078
-0074,90080284289120365432805170170144472422475042925873988251293579440846636166126
-0075,26837423213822839638325009742969736191066080094632486871905374585789932705793
-0076,115558279341606371258486796957159893541018443888015120355794548035541559621855
-0077,50789950808665406877713365852074927046547028017767354038620720408828200522260
-0078,56873364079301112483887078527744414866436805242092510345381707375176192032445
-0079,66242189329116629802394465528767764358371327083301206650625284727473327503115
-0080,69460700380845608113364300395701588493612742689165751525783831681825581718332
-0081,62040324292704206623018032990785232351723727508974178246859923960560603090290
-0082,74665367909698215802408751905412254297479657212826470371564658555375150382001
-0083,106017307640294365160953628091749117659952033043515948518265931553740313945919
-0084,78618027539710853835091340710553703846795013668220231773639460687941548307420
-0085,60737596959328275660848258539564670188269595253963335331565830586925806926451
-0086,93462760127332747386612775031257175823380256134814464760413202033515364151647
-0087,76958787437696703361536656367412660101347524349809028229885851614414449501687
-0088,52060313185552598288783708308307388000872790226049248747635417409513684004143
-0089,3873834412407242263305530218095513633900001771864735171304177108899601543087
-0090,9275418568225853232759131199336856942268960426579655403652145510784343044661
-0091,44032501132312300666006446790402193719944002570755160364494715840478132841357
-0092,34266473726056153209751877202395577191130947551897017090739873365437126615571
-0093,66888149756621120581398969106325679858904623498436013194557190852342526153436
-0094,66808122127833621292885637799981371322936217356615559883684202202977626979486
-0095,95459058248479738197244105818592960209748606296111942624259410090375369048381
-0096,105589882806170670625976203440094981960685504566956832296621851561915804184842
-0097,79009690750935399460748415175860510839495492798658094098659303685549842758024
-0098,109149964460680663121382290654119759914259190002948202558453201504884705312046
-0099,54932254968029960993709570649485174533992070623052232455541572854929608993365
-0100,80354063492158379153354548273444098109358125867763877863463420303927979946074
-0101,8749135906209221331175272565670254474717351848049468535089647039229584010245
-0102,74952971061333143449381546252371337032274319219644785941935461362068964341348
-0103,13587551129887085225586355416527958074061639373483328284615766283273935817263
-0104,91292108621782533764420468504300170393678464878678751705260828763078249818545
-0105,12287534653665192751152539157442789894746653063855927012253072898724546802432
-0106,65314329734214129093716786025944750172193624581724230204093265349146993165626
-0107,97124593495778902449322179097226202936995718957376241100365884478262640299482
-0108,103427424465908521287243758484558325003920661821473275514454357445854194546035
-0109,24227060551420292723240030717130390763505697621378303629268487568914188736673
